Park Code,Park Name,State,Acres,Latitude,Longitude,Description,Activities,Topics,WeatherInfo,Activity
OLYM,Olympic National Park,WA,922651,47.97,-123.5,"With its incredible range of precipitation and elevation, diversity is the hallmark of Olympic National Park. Encompassing nearly a million acres, the park protects a vast wilderness, thousands of years of human history, and several distinctly different ecosystems, including glacier-capped mountains, old-growth temperate rain forests, and over 70 miles of wild coastline. Come explore!","['Astronomy', 'Stargazing', 'Biking', 'Road Biking', 'Boating', 'Camping', 'Backcountry Camping', 'Car or Front Country Camping', 'Horse Camping (see also Horse/Stock Use)', 'Group Camping', 'RV Camping', 'Climbing', 'Mountain Climbing', 'Fishing', 'Freshwater Fishing', 'Fly Fishing', 'Saltwater Fishing', 'Food', 'Dining', 'Picnicking', 'Guided Tours', 'Self-Guided Tours - Auto', 'Hands-On', 'Citizen Science', 'Arts and Crafts', 'Volunteer Vacation', 'Hiking', 'Backcountry Hiking', 'Front-Country Hiking', 'Horse Trekking', 'Horse Camping (see also camping)', 'Paddling', 'Canoeing', 'Kayaking', 'Junior Ranger Program', 'Tubing', 'Snow Tubing', 'Skiing', 'Cross-Country Skiing', 'Downhill Skiing', 'Snow Play', 'Snowshoeing', 'Surfing', 'Swimming', 'Pool Swimming', 'Freshwater Swimming', 'Saltwater Swimming', 'Wildlife Watching', 'Birdwatching', 'Park Film', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store', 'Gift Shop and Souvenirs']","['Archeology', 'Colonization and Settlement', 'Dams', 'Explorers and Expeditions', 'Maritime', 'Coastal Defenses', 'Lighthouses', 'Ships and Shipwrecks', 'Native American Heritage', 'Westward Expansion', 'Homesteading', 'Animals', 'Birds', 'Cats (wild)', 'Elk', 'Fish', 'Climate Change', 'Coasts, Islands and Atolls', 'Fire', 'Forests and Woodlands', 'Coniferous Forests', 'Deciduous Forests', 'Rainforest', 'Geology', 'Geothermal', 'Hot Springs', 'Glaciers', 'Lakes', 'Mountains', 'Natural Sounds', 'Night Sky', 'Astronomy', 'Oceans', 'Whales', 'River and Riparian', 'Scenic Views', 'Trails', 'Unique Species', 'Rare', 'Endangered', 'Waterfalls', 'Wilderness']","Summers tend to be fair and warm, with high temperatures between 65 and 75 degrees F. July, August and September are the driest months, with heavier precipitation during the rest of the year. While winters are mild at lower elevation, snowfall can be heavy in the mountains. It is common for different weather conditions to exist within the park at the same time. At any time of year, visitors should come prepared for a variety of conditions.",Car or Front Country Camping
OLYM,Olympic National Park,WA,922651,47.97,-123.5,"With its incredible range of precipitation and elevation, diversity is the hallmark of Olympic National Park. Encompassing nearly a million acres, the park protects a vast wilderness, thousands of years of human history, and several distinctly different ecosystems, including glacier-capped mountains, old-growth temperate rain forests, and over 70 miles of wild coastline. Come explore!","['Astronomy', 'Stargazing', 'Biking', 'Road Biking', 'Boating', 'Camping', 'Backcountry Camping', 'Car or Front Country Camping', 'Horse Camping (see also Horse/Stock Use)', 'Group Camping', 'RV Camping', 'Climbing', 'Mountain Climbing', 'Fishing', 'Freshwater Fishing', 'Fly Fishing', 'Saltwater Fishing', 'Food', 'Dining', 'Picnicking', 'Guided Tours', 'Self-Guided Tours - Auto', 'Hands-On', 'Citizen Science', 'Arts and Crafts', 'Volunteer Vacation', 'Hiking', 'Backcountry Hiking', 'Front-Country Hiking', 'Horse Trekking', 'Horse Camping (see also camping)', 'Paddling', 'Canoeing', 'Kayaking', 'Junior Ranger Program', 'Tubing', 'Snow Tubing', 'Skiing', 'Cross-Country Skiing', 'Downhill Skiing', 'Snow Play', 'Snowshoeing', 'Surfing', 'Swimming', 'Pool Swimming', 'Freshwater Swimming', 'Saltwater Swimming', 'Wildlife Watching', 'Birdwatching', 'Park Film', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store', 'Gift Shop and Souvenirs']","['Archeology', 'Colonization and Settlement', 'Dams', 'Explorers and Expeditions', 'Maritime', 'Coastal Defenses', 'Lighthouses', 'Ships and Shipwrecks', 'Native American Heritage', 'Westward Expansion', 'Homesteading', 'Animals', 'Birds', 'Cats (wild)', 'Elk', 'Fish', 'Climate Change', 'Coasts, Islands and Atolls', 'Fire', 'Forests and Woodlands', 'Coniferous Forests', 'Deciduous Forests', 'Rainforest', 'Geology', 'Geothermal', 'Hot Springs', 'Glaciers', 'Lakes', 'Mountains', 'Natural Sounds', 'Night Sky', 'Astronomy', 'Oceans', 'Whales', 'River and Riparian', 'Scenic Views', 'Trails', 'Unique Species', 'Rare', 'Endangered', 'Waterfalls', 'Wilderness']","Summers tend to be fair and warm, with high temperatures between 65 and 75 degrees F. July, August and September are the driest months, with heavier precipitation during the rest of the year. While winters are mild at lower elevation, snowfall can be heavy in the mountains. It is common for different weather conditions to exist within the park at the same time. At any time of year, visitors should come prepared for a variety of conditions.",Horse Camping (see also Horse/Stock Use)
OLYM,Olympic National Park,WA,922651,47.97,-123.5,"With its incredible range of precipitation and elevation, diversity is the hallmark of Olympic National Park. Encompassing nearly a million acres, the park protects a vast wilderness, thousands of years of human history, and several distinctly different ecosystems, including glacier-capped mountains, old-growth temperate rain forests, and over 70 miles of wild coastline. Come explore!","['Astronomy', 'Stargazing', 'Biking', 'Road Biking', 'Boating', 'Camping', 'Backcountry Camping', 'Car or Front Country Camping', 'Horse Camping (see also Horse/Stock Use)', 'Group Camping', 'RV Camping', 'Climbing', 'Mountain Climbing', 'Fishing', 'Freshwater Fishing', 'Fly Fishing', 'Saltwater Fishing', 'Food', 'Dining', 'Picnicking', 'Guided Tours', 'Self-Guided Tours - Auto', 'Hands-On', 'Citizen Science', 'Arts and Crafts', 'Volunteer Vacation', 'Hiking', 'Backcountry Hiking', 'Front-Country Hiking', 'Horse Trekking', 'Horse Camping (see also camping)', 'Paddling', 'Canoeing', 'Kayaking', 'Junior Ranger Program', 'Tubing', 'Snow Tubing', 'Skiing', 'Cross-Country Skiing', 'Downhill Skiing', 'Snow Play', 'Snowshoeing', 'Surfing', 'Swimming', 'Pool Swimming', 'Freshwater Swimming', 'Saltwater Swimming', 'Wildlife Watching', 'Birdwatching', 'Park Film', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store', 'Gift Shop and Souvenirs']","['Archeology', 'Colonization and Settlement', 'Dams', 'Explorers and Expeditions', 'Maritime', 'Coastal Defenses', 'Lighthouses', 'Ships and Shipwrecks', 'Native American Heritage', 'Westward Expansion', 'Homesteading', 'Animals', 'Birds', 'Cats (wild)', 'Elk', 'Fish', 'Climate Change', 'Coasts, Islands and Atolls', 'Fire', 'Forests and Woodlands', 'Coniferous Forests', 'Deciduous Forests', 'Rainforest', 'Geology', 'Geothermal', 'Hot Springs', 'Glaciers', 'Lakes', 'Mountains', 'Natural Sounds', 'Night Sky', 'Astronomy', 'Oceans', 'Whales', 'River and Riparian', 'Scenic Views', 'Trails', 'Unique Species', 'Rare', 'Endangered', 'Waterfalls', 'Wilderness']","Summers tend to be fair and warm, with high temperatures between 65 and 75 degrees F. July, August and September are the driest months, with heavier precipitation during the rest of the year. While winters are mild at lower elevation, snowfall can be heavy in the mountains. It is common for different weather conditions to exist within the park at the same time. At any time of year, visitors should come prepared for a variety of conditions.",Group Camping
OLYM,Olympic National Park,WA,922651,47.97,-123.5,"With its incredible range of precipitation and elevation, diversity is the hallmark of Olympic National Park. Encompassing nearly a million acres, the park protects a vast wilderness, thousands of years of human history, and several distinctly different ecosystems, including glacier-capped mountains, old-growth temperate rain forests, and over 70 miles of wild coastline. Come explore!","['Astronomy', 'Stargazing', 'Biking', 'Road Biking', 'Boating', 'Camping', 'Backcountry Camping', 'Car or Front Country Camping', 'Horse Camping (see also Horse/Stock Use)', 'Group Camping', 'RV Camping', 'Climbing', 'Mountain Climbing', 'Fishing', 'Freshwater Fishing', 'Fly Fishing', 'Saltwater Fishing', 'Food', 'Dining', 'Picnicking', 'Guided Tours', 'Self-Guided Tours - Auto', 'Hands-On', 'Citizen Science', 'Arts and Crafts', 'Volunteer Vacation', 'Hiking', 'Backcountry Hiking', 'Front-Country Hiking', 'Horse Trekking', 'Horse Camping (see also camping)', 'Paddling', 'Canoeing', 'Kayaking', 'Junior Ranger Program', 'Tubing', 'Snow Tubing', 'Skiing', 'Cross-Country Skiing', 'Downhill Skiing', 'Snow Play', 'Snowshoeing', 'Surfing', 'Swimming', 'Pool Swimming', 'Freshwater Swimming', 'Saltwater Swimming', 'Wildlife Watching', 'Birdwatching', 'Park Film', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store', 'Gift Shop and Souvenirs']","['Archeology', 'Colonization and Settlement', 'Dams', 'Explorers and Expeditions', 'Maritime', 'Coastal Defenses', 'Lighthouses', 'Ships and Shipwrecks', 'Native American Heritage', 'Westward Expansion', 'Homesteading', 'Animals', 'Birds', 'Cats (wild)', 'Elk', 'Fish', 'Climate Change', 'Coasts, Islands and Atolls', 'Fire', 'Forests and Woodlands', 'Coniferous Forests', 'Deciduous Forests', 'Rainforest', 'Geology', 'Geothermal', 'Hot Springs', 'Glaciers', 'Lakes', 'Mountains', 'Natural Sounds', 'Night Sky', 'Astronomy', 'Oceans', 'Whales', 'River and Riparian', 'Scenic Views', 'Trails', 'Unique Species', 'Rare', 'Endangered', 'Waterfalls', 'Wilderness']","Summers tend to be fair and warm, with high temperatures between 65 and 75 degrees F. July, August and September are the driest months, with heavier precipitation during the rest of the year. While winters are mild at lower elevation, snowfall can be heavy in the mountains. It is common for different weather conditions to exist within the park at the same time. At any time of year, visitors should come prepared for a variety of conditions.",RV Camping
OLYM,Olympic National Park,WA,922651,47.97,-123.5,"With its incredible range of precipitation and elevation, diversity is the hallmark of Olympic National Park. Encompassing nearly a million acres, the park protects a vast wilderness, thousands of years of human history, and several distinctly different ecosystems, including glacier-capped mountains, old-growth temperate rain forests, and over 70 miles of wild coastline. Come explore!","['Astronomy', 'Stargazing', 'Biking', 'Road Biking', 'Boating', 'Camping', 'Backcountry Camping', 'Car or Front Country Camping', 'Horse Camping (see also Horse/Stock Use)', 'Group Camping', 'RV Camping', 'Climbing', 'Mountain Climbing', 'Fishing', 'Freshwater Fishing', 'Fly Fishing', 'Saltwater Fishing', 'Food', 'Dining', 'Picnicking', 'Guided Tours', 'Self-Guided Tours - Auto', 'Hands-On', 'Citizen Science', 'Arts and Crafts', 'Volunteer Vacation', 'Hiking', 'Backcountry Hiking', 'Front-Country Hiking', 'Horse Trekking', 'Horse Camping (see also camping)', 'Paddling', 'Canoeing', 'Kayaking', 'Junior Ranger Program', 'Tubing', 'Snow Tubing', 'Skiing', 'Cross-Country Skiing', 'Downhill Skiing', 'Snow Play', 'Snowshoeing', 'Surfing', 'Swimming', 'Pool Swimming', 'Freshwater Swimming', 'Saltwater Swimming', 'Wildlife Watching', 'Birdwatching', 'Park Film', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store', 'Gift Shop and Souvenirs']","['Archeology', 'Colonization and Settlement', 'Dams', 'Explorers and Expeditions', 'Maritime', 'Coastal Defenses', 'Lighthouses', 'Ships and Shipwrecks', 'Native American Heritage', 'Westward Expansion', 'Homesteading', 'Animals', 'Birds', 'Cats (wild)', 'Elk', 'Fish', 'Climate Change', 'Coasts, Islands and Atolls', 'Fire', 'Forests and Woodlands', 'Coniferous Forests', 'Deciduous Forests', 'Rainforest', 'Geology', 'Geothermal', 'Hot Springs', 'Glaciers', 'Lakes', 'Mountains', 'Natural Sounds', 'Night Sky', 'Astronomy', 'Oceans', 'Whales', 'River and Riparian', 'Scenic Views', 'Trails', 'Unique Species', 'Rare', 'Endangered', 'Waterfalls', 'Wilderness']","Summers tend to be fair and warm, with high temperatures between 65 and 75 degrees F. July, August and September are the driest months, with heavier precipitation during the rest of the year. While winters are mild at lower elevation, snowfall can be heavy in the mountains. It is common for different weather conditions to exist within the park at the same time. At any time of year, visitors should come prepared for a variety of conditions.",Climbing
OLYM,Olympic National Park,WA,922651,47.97,-123.5,"With its incredible range of precipitation and elevation, diversity is the hallmark of Olympic National Park. Encompassing nearly a million acres, the park protects a vast wilderness, thousands of years of human history, and several distinctly different ecosystems, including glacier-capped mountains, old-growth temperate rain forests, and over 70 miles of wild coastline. Come explore!","['Astronomy', 'Stargazing', 'Biking', 'Road Biking', 'Boating', 'Camping', 'Backcountry Camping', 'Car or Front Country Camping', 'Horse Camping (see also Horse/Stock Use)', 'Group Camping', 'RV Camping', 'Climbing', 'Mountain Climbing', 'Fishing', 'Freshwater Fishing', 'Fly Fishing', 'Saltwater Fishing', 'Food', 'Dining', 'Picnicking', 'Guided Tours', 'Self-Guided Tours - Auto', 'Hands-On', 'Citizen Science', 'Arts and Crafts', 'Volunteer Vacation', 'Hiking', 'Backcountry Hiking', 'Front-Country Hiking', 'Horse Trekking', 'Horse Camping (see also camping)', 'Paddling', 'Canoeing', 'Kayaking', 'Junior Ranger Program', 'Tubing', 'Snow Tubing', 'Skiing', 'Cross-Country Skiing', 'Downhill Skiing', 'Snow Play', 'Snowshoeing', 'Surfing', 'Swimming', 'Pool Swimming', 'Freshwater Swimming', 'Saltwater Swimming', 'Wildlife Watching', 'Birdwatching', 'Park Film', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store', 'Gift Shop and Souvenirs']","['Archeology', 'Colonization and Settlement', 'Dams', 'Explorers and Expeditions', 'Maritime', 'Coastal Defenses', 'Lighthouses', 'Ships and Shipwrecks', 'Native American Heritage', 'Westward Expansion', 'Homesteading', 'Animals', 'Birds', 'Cats (wild)', 'Elk', 'Fish', 'Climate Change', 'Coasts, Islands and Atolls', 'Fire', 'Forests and Woodlands', 'Coniferous Forests', 'Deciduous Forests', 'Rainforest', 'Geology', 'Geothermal', 'Hot Springs', 'Glaciers', 'Lakes', 'Mountains', 'Natural Sounds', 'Night Sky', 'Astronomy', 'Oceans', 'Whales', 'River and Riparian', 'Scenic Views', 'Trails', 'Unique Species', 'Rare', 'Endangered', 'Waterfalls', 'Wilderness']","Summers tend to be fair and warm, with high temperatures between 65 and 75 degrees F. July, August and September are the driest months, with heavier precipitation during the rest of the year. While winters are mild at lower elevation, snowfall can be heavy in the mountains. It is common for different weather conditions to exist within the park at the same time. At any time of year, visitors should come prepared for a variety of conditions.",Mountain Climbing
OLYM,Olympic National Park,WA,922651,47.97,-123.5,"With its incredible range of precipitation and elevation, diversity is the hallmark of Olympic National Park. Encompassing nearly a million acres, the park protects a vast wilderness, thousands of years of human history, and several distinctly different ecosystems, including glacier-capped mountains, old-growth temperate rain forests, and over 70 miles of wild coastline. Come explore!","['Astronomy', 'Stargazing', 'Biking', 'Road Biking', 'Boating', 'Camping', 'Backcountry Camping', 'Car or Front Country Camping', 'Horse Camping (see also Horse/Stock Use)', 'Group Camping', 'RV Camping', 'Climbing', 'Mountain Climbing', 'Fishing', 'Freshwater Fishing', 'Fly Fishing', 'Saltwater Fishing', 'Food', 'Dining', 'Picnicking', 'Guided Tours', 'Self-Guided Tours - Auto', 'Hands-On', 'Citizen Science', 'Arts and Crafts', 'Volunteer Vacation', 'Hiking', 'Backcountry Hiking', 'Front-Country Hiking', 'Horse Trekking', 'Horse Camping (see also camping)', 'Paddling', 'Canoeing', 'Kayaking', 'Junior Ranger Program', 'Tubing', 'Snow Tubing', 'Skiing', 'Cross-Country Skiing', 'Downhill Skiing', 'Snow Play', 'Snowshoeing', 'Surfing', 'Swimming', 'Pool Swimming', 'Freshwater Swimming', 'Saltwater Swimming', 'Wildlife Watching', 'Birdwatching', 'Park Film', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store', 'Gift Shop and Souvenirs']","['Archeology', 'Colonization and Settlement', 'Dams', 'Explorers and Expeditions', 'Maritime', 'Coastal Defenses', 'Lighthouses', 'Ships and Shipwrecks', 'Native American Heritage', 'Westward Expansion', 'Homesteading', 'Animals', 'Birds', 'Cats (wild)', 'Elk', 'Fish', 'Climate Change', 'Coasts, Islands and Atolls', 'Fire', 'Forests and Woodlands', 'Coniferous Forests', 'Deciduous Forests', 'Rainforest', 'Geology', 'Geothermal', 'Hot Springs', 'Glaciers', 'Lakes', 'Mountains', 'Natural Sounds', 'Night Sky', 'Astronomy', 'Oceans', 'Whales', 'River and Riparian', 'Scenic Views', 'Trails', 'Unique Species', 'Rare', 'Endangered', 'Waterfalls', 'Wilderness']","Summers tend to be fair and warm, with high temperatures between 65 and 75 degrees F. July, August and September are the driest months, with heavier precipitation during the rest of the year. While winters are mild at lower elevation, snowfall can be heavy in the mountains. It is common for different weather conditions to exist within the park at the same time. At any time of year, visitors should come prepared for a variety of conditions.",Fishing
OLYM,Olympic National Park,WA,922651,47.97,-123.5,"With its incredible range of precipitation and elevation, diversity is the hallmark of Olympic National Park. Encompassing nearly a million acres, the park protects a vast wilderness, thousands of years of human history, and several distinctly different ecosystems, including glacier-capped mountains, old-growth temperate rain forests, and over 70 miles of wild coastline. Come explore!","['Astronomy', 'Stargazing', 'Biking', 'Road Biking', 'Boating', 'Camping', 'Backcountry Camping', 'Car or Front Country Camping', 'Horse Camping (see also Horse/Stock Use)', 'Group Camping', 'RV Camping', 'Climbing', 'Mountain Climbing', 'Fishing', 'Freshwater Fishing', 'Fly Fishing', 'Saltwater Fishing', 'Food', 'Dining', 'Picnicking', 'Guided Tours', 'Self-Guided Tours - Auto', 'Hands-On', 'Citizen Science', 'Arts and Crafts', 'Volunteer Vacation', 'Hiking', 'Backcountry Hiking', 'Front-Country Hiking', 'Horse Trekking', 'Horse Camping (see also camping)', 'Paddling', 'Canoeing', 'Kayaking', 'Junior Ranger Program', 'Tubing', 'Snow Tubing', 'Skiing', 'Cross-Country Skiing', 'Downhill Skiing', 'Snow Play', 'Snowshoeing', 'Surfing', 'Swimming', 'Pool Swimming', 'Freshwater Swimming', 'Saltwater Swimming', 'Wildlife Watching', 'Birdwatching', 'Park Film', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store', 'Gift Shop and Souvenirs']","['Archeology', 'Colonization and Settlement', 'Dams', 'Explorers and Expeditions', 'Maritime', 'Coastal Defenses', 'Lighthouses', 'Ships and Shipwrecks', 'Native American Heritage', 'Westward Expansion', 'Homesteading', 'Animals', 'Birds', 'Cats (wild)', 'Elk', 'Fish', 'Climate Change', 'Coasts, Islands and Atolls', 'Fire', 'Forests and Woodlands', 'Coniferous Forests', 'Deciduous Forests', 'Rainforest', 'Geology', 'Geothermal', 'Hot Springs', 'Glaciers', 'Lakes', 'Mountains', 'Natural Sounds', 'Night Sky', 'Astronomy', 'Oceans', 'Whales', 'River and Riparian', 'Scenic Views', 'Trails', 'Unique Species', 'Rare', 'Endangered', 'Waterfalls', 'Wilderness']","Summers tend to be fair and warm, with high temperatures between 65 and 75 degrees F. July, August and September are the driest months, with heavier precipitation during the rest of the year. While winters are mild at lower elevation, snowfall can be heavy in the mountains. It is common for different weather conditions to exist within the park at the same time. At any time of year, visitors should come prepared for a variety of conditions.",Freshwater Fishing
OLYM,Olympic National Park,WA,922651,47.97,-123.5,"With its incredible range of precipitation and elevation, diversity is the hallmark of Olympic National Park. Encompassing nearly a million acres, the park protects a vast wilderness, thousands of years of human history, and several distinctly different ecosystems, including glacier-capped mountains, old-growth temperate rain forests, and over 70 miles of wild coastline. Come explore!","['Astronomy', 'Stargazing', 'Biking', 'Road Biking', 'Boating', 'Camping', 'Backcountry Camping', 'Car or Front Country Camping', 'Horse Camping (see also Horse/Stock Use)', 'Group Camping', 'RV Camping', 'Climbing', 'Mountain Climbing', 'Fishing', 'Freshwater Fishing', 'Fly Fishing', 'Saltwater Fishing', 'Food', 'Dining', 'Picnicking', 'Guided Tours', 'Self-Guided Tours - Auto', 'Hands-On', 'Citizen Science', 'Arts and Crafts', 'Volunteer Vacation', 'Hiking', 'Backcountry Hiking', 'Front-Country Hiking', 'Horse Trekking', 'Horse Camping (see also camping)', 'Paddling', 'Canoeing', 'Kayaking', 'Junior Ranger Program', 'Tubing', 'Snow Tubing', 'Skiing', 'Cross-Country Skiing', 'Downhill Skiing', 'Snow Play', 'Snowshoeing', 'Surfing', 'Swimming', 'Pool Swimming', 'Freshwater Swimming', 'Saltwater Swimming', 'Wildlife Watching', 'Birdwatching', 'Park Film', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store', 'Gift Shop and Souvenirs']","['Archeology', 'Colonization and Settlement', 'Dams', 'Explorers and Expeditions', 'Maritime', 'Coastal Defenses', 'Lighthouses', 'Ships and Shipwrecks', 'Native American Heritage', 'Westward Expansion', 'Homesteading', 'Animals', 'Birds', 'Cats (wild)', 'Elk', 'Fish', 'Climate Change', 'Coasts, Islands and Atolls', 'Fire', 'Forests and Woodlands', 'Coniferous Forests', 'Deciduous Forests', 'Rainforest', 'Geology', 'Geothermal', 'Hot Springs', 'Glaciers', 'Lakes', 'Mountains', 'Natural Sounds', 'Night Sky', 'Astronomy', 'Oceans', 'Whales', 'River and Riparian', 'Scenic Views', 'Trails', 'Unique Species', 'Rare', 'Endangered', 'Waterfalls', 'Wilderness']","Summers tend to be fair and warm, with high temperatures between 65 and 75 degrees F. July, August and September are the driest months, with heavier precipitation during the rest of the year. While winters are mild at lower elevation, snowfall can be heavy in the mountains. It is common for different weather conditions to exist within the park at the same time. At any time of year, visitors should come prepared for a variety of conditions.",Fly Fishing
OLYM,Olympic National Park,WA,922651,47.97,-123.5,"With its incredible range of precipitation and elevation, diversity is the hallmark of Olympic National Park. Encompassing nearly a million acres, the park protects a vast wilderness, thousands of years of human history, and several distinctly different ecosystems, including glacier-capped mountains, old-growth temperate rain forests, and over 70 miles of wild coastline. Come explore!","['Astronomy', 'Stargazing', 'Biking', 'Road Biking', 'Boating', 'Camping', 'Backcountry Camping', 'Car or Front Country Camping', 'Horse Camping (see also Horse/Stock Use)', 'Group Camping', 'RV Camping', 'Climbing', 'Mountain Climbing', 'Fishing', 'Freshwater Fishing', 'Fly Fishing', 'Saltwater Fishing', 'Food', 'Dining', 'Picnicking', 'Guided Tours', 'Self-Guided Tours - Auto', 'Hands-On', 'Citizen Science', 'Arts and Crafts', 'Volunteer Vacation', 'Hiking', 'Backcountry Hiking', 'Front-Country Hiking', 'Horse Trekking', 'Horse Camping (see also camping)', 'Paddling', 'Canoeing', 'Kayaking', 'Junior Ranger Program', 'Tubing', 'Snow Tubing', 'Skiing', 'Cross-Country Skiing', 'Downhill Skiing', 'Snow Play', 'Snowshoeing', 'Surfing', 'Swimming', 'Pool Swimming', 'Freshwater Swimming', 'Saltwater Swimming', 'Wildlife Watching', 'Birdwatching', 'Park Film', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store', 'Gift Shop and Souvenirs']","['Archeology', 'Colonization and Settlement', 'Dams', 'Explorers and Expeditions', 'Maritime', 'Coastal Defenses', 'Lighthouses', 'Ships and Shipwrecks', 'Native American Heritage', 'Westward Expansion', 'Homesteading', 'Animals', 'Birds', 'Cats (wild)', 'Elk', 'Fish', 'Climate Change', 'Coasts, Islands and Atolls', 'Fire', 'Forests and Woodlands', 'Coniferous Forests', 'Deciduous Forests', 'Rainforest', 'Geology', 'Geothermal', 'Hot Springs', 'Glaciers', 'Lakes', 'Mountains', 'Natural Sounds', 'Night Sky', 'Astronomy', 'Oceans', 'Whales', 'River and Riparian', 'Scenic Views', 'Trails', 'Unique Species', 'Rare', 'Endangered', 'Waterfalls', 'Wilderness']","Summers tend to be fair and warm, with high temperatures between 65 and 75 degrees F. July, August and September are the driest months, with heavier precipitation during the rest of the year. While winters are mild at lower elevation, snowfall can be heavy in the mountains. It is common for different weather conditions to exist within the park at the same time. At any time of year, visitors should come prepared for a variety of conditions.",Saltwater Fishing
OLYM,Olympic National Park,WA,922651,47.97,-123.5,"With its incredible range of precipitation and elevation, diversity is the hallmark of Olympic National Park. Encompassing nearly a million acres, the park protects a vast wilderness, thousands of years of human history, and several distinctly different ecosystems, including glacier-capped mountains, old-growth temperate rain forests, and over 70 miles of wild coastline. Come explore!","['Astronomy', 'Stargazing', 'Biking', 'Road Biking', 'Boating', 'Camping', 'Backcountry Camping', 'Car or Front Country Camping', 'Horse Camping (see also Horse/Stock Use)', 'Group Camping', 'RV Camping', 'Climbing', 'Mountain Climbing', 'Fishing', 'Freshwater Fishing', 'Fly Fishing', 'Saltwater Fishing', 'Food', 'Dining', 'Picnicking', 'Guided Tours', 'Self-Guided Tours - Auto', 'Hands-On', 'Citizen Science', 'Arts and Crafts', 'Volunteer Vacation', 'Hiking', 'Backcountry Hiking', 'Front-Country Hiking', 'Horse Trekking', 'Horse Camping (see also camping)', 'Paddling', 'Canoeing', 'Kayaking', 'Junior Ranger Program', 'Tubing', 'Snow Tubing', 'Skiing', 'Cross-Country Skiing', 'Downhill Skiing', 'Snow Play', 'Snowshoeing', 'Surfing', 'Swimming', 'Pool Swimming', 'Freshwater Swimming', 'Saltwater Swimming', 'Wildlife Watching', 'Birdwatching', 'Park Film', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store', 'Gift Shop and Souvenirs']","['Archeology', 'Colonization and Settlement', 'Dams', 'Explorers and Expeditions', 'Maritime', 'Coastal Defenses', 'Lighthouses', 'Ships and Shipwrecks', 'Native American Heritage', 'Westward Expansion', 'Homesteading', 'Animals', 'Birds', 'Cats (wild)', 'Elk', 'Fish', 'Climate Change', 'Coasts, Islands and Atolls', 'Fire', 'Forests and Woodlands', 'Coniferous Forests', 'Deciduous Forests', 'Rainforest', 'Geology', 'Geothermal', 'Hot Springs', 'Glaciers', 'Lakes', 'Mountains', 'Natural Sounds', 'Night Sky', 'Astronomy', 'Oceans', 'Whales', 'River and Riparian', 'Scenic Views', 'Trails', 'Unique Species', 'Rare', 'Endangered', 'Waterfalls', 'Wilderness']","Summers tend to be fair and warm, with high temperatures between 65 and 75 degrees F. July, August and September are the driest months, with heavier precipitation during the rest of the year. While winters are mild at lower elevation, snowfall can be heavy in the mountains. It is common for different weather conditions to exist within the park at the same time. At any time of year, visitors should come prepared for a variety of conditions.",Food
